gene_name	index
SDHAF2	10139
PPP1R32	10140
LRRC10B	10141
SYT7	10142
DAGLA	10143
MYRF	10144
TMEM258	10145
FEN1	10146
FADS2	10147
FADS1	10148
FADS3	10149
RAB3IL1	10150
BEST1	10151
FTH1	10152
INCENP	10153
SCGB1D1	10154
SCGB2A1	10155
SCGB1D2	10156
SCGB2A2	10157
SCGB1D4	10158
ASRGL1	10159
SCGB1A1	10160
AHNAK	10161
EEF1G	10162
TUT1	10163
MTA2	10164
EML3	10165
ROM1	10166
B3GAT3	10167
GANAB	10168
INTS5	10169
C11orf98	10170
LBHD1	10171
CSKMT	10172
UQCC3	10173
UBXN1	10174
LRRN4CL	10175
BSCL2	10176
GNG3	10177
HNRNPUL2	10178
TTC9C	10179
ZBTB3	10180
POLR2G	10181
TAF6L	10182
TMEM223	10183
TMEM179B	10184
NXF1	10185
STX5	10186
TEX54	10187
WDR74	10188
SLC3A2	10189
CHRM1	10190
SLC22A6	10191
SLC22A8	10192
SLC22A24	10193
SLC22A10	10194
SLC22A25	10195
SLC22A9	10196
PLAAT5	10197
LGALS12	10198
PLAAT4	10199
PLAAT2	10200
PLAAT3	10201
ATL3	10202
RTN3	10203
SPINDOC	10204
MARK2	10205
RCOR2	10206
NAA40	10207
COX8A	10208
OTUB1	10209
MACROD1	10210
FLRT1	10211
STIP1	10212
FERMT3	10213
TRPT1	10214
NUDT22	10215
DNAJC4	10216
VEGFB	10217
FKBP2	10218
PPP1R14B	10219
PLCB3	10220
BAD	10221
GPR137	10222
KCNK4	10223
CATSPERZ	10224
ESRRA	10225
TRMT112	10226
PRDX5	10227
CCDC88B	10228
RPS6KA4	10229
SLC22A11	10230
SLC22A12	10231
NRXN2	10232
RASGRP2	10233
PYGM	10234
SF1	10235
MAP4K2	10236
MEN1	10237
CDC42BPG	10238
EHD1	10239
ATG2A	10240
PPP2R5B	10241
GPHA2	10242
MAJIN	10243
BATF2	10244
ARL2	10245
SNX15	10246
SAC3D1	10247
NAALADL1	10248
CDCA5	10249
ZFPL1	10250
TMEM262	10251
VPS51	10252
TM7SF2	10253
ZNHIT2	10254
FAU	10255
SYVN1	10256
MRPL49	10257
SPDYC	10258
CAPN1	10259
POLA2	10260
CDC42EP2	10261
DPF2	10262
TIGD3	10263
SLC25A45	10264
FRMD8	10265
SCYL1	10266
LTBP3	10267
ZNRD2	10268
FAM89B	10269
EHBP1L1	10270
KCNK7	10271
MAP3K11	10272
PCNX3	10273
SIPA1	10274
RELA	10275
KAT5	10276
RNASEH2C	10277
AP5B1	10278
OVOL1	10279
CFL1	10280
SNX32	10281
MUS81	10282
EFEMP2	10283
CTSW	10284
FIBP	10285
CCDC85B	10286
FOSL1	10287
C11orf68	10288
DRAP1	10289
TSGA10IP	10290
SART1	10291
EIF1AD	10292
BANF1	10293
CST6	10294
CATSPER1	10295
GAL3ST3	10296
SF3B2	10297
PACS1	10298
KLC2	10299
RAB1B	10300
CNIH2	10301
YIF1A	10302
TMEM151A	10303
CD248	10304
RIN1	10305
BRMS1	10306
B4GAT1	10307
SLC29A2	10308
NPAS4	10309
MRPL11	10310
PELI3	10311
DPP3	10312
BBS1	10313
ZDHHC24	10314
ACTN3	10315
CTSF	10316
CCDC87	10317
CCS	10318
RBM14	10319
RBM4	10320
RBM4B	10321
SPTBN2	10322
C11orf80	10323
RCE1	10324
PC	10325
LRFN4	10326
C11orf86	10327
SYT12	10328
RHOD	10329
KDM2A	10330
GRK2	10331
ANKRD13D	10332
SSH3	10333
RAD9A	10334
POLD4	10335
CLCF1	10336
PPP1CA	10337
TBC1D10C	10338
CARNS1	10339
RPS6KB2	10340
PTPRCAP	10341
CORO1B	10342
GPR152	10343
CABP4	10344
TMEM134	10345
AIP	10346
PITPNM1	10347
CDK2AP2	10348
CABP2	10349
GSTP1	10350
NDUFV1	10351
NUDT8	10352
TBX10	10353
ACY3	10354
ALDH3B2	10355
UNC93B1	10356
ALDH3B1	10357
NDUFS8	10358
TCIRG1	10359
CHKA	10360
KMT5B	10361
C11orf24	10362
LRP5	10363
PPP6R3	10364
GAL	10365
TESMIN	10366
CPT1A	10367
MRPL21	10368
IGHMBP2	10369
MRGPRD	10370
MRGPRF	10371
TPCN2	10372
SMIM38	10373
MYEOV	10374
CCND1	10375
LTO1	10376
FGF19	10377
FGF4	10378
FGF3	10379
ANO1	10380
FADD	10381
PPFIA1	10382
CTTN	10383
SHANK2	10384
DHCR7	10385
NADSYN1	10386
KRTAP5-7	10387
KRTAP5-8	10388
KRTAP5-9	10389
KRTAP5-10	10390
KRTAP5-11	10391
DEFB108B	10392
DEFB131B	10393
RNF121	10394
IL18BP	10395
NUMA1	10396
LAMTOR1	10397
ANAPC15	10398
FOLR3	10399
FOLR1	10400
FOLR2	10401
INPPL1	10402
PHOX2A	10403
CLPB	10404
PDE2A	10405
ARAP1	10406
STARD10	10407
ATG16L2	10408
FCHSD2	10409
P2RY2	10410
P2RY6	10411
ARHGEF17	10412
RELT	10413
FAM168A	10414
PLEKHB1	10415
RAB6A	10416
MRPL48	10417
COA4	10418
PAAF1	10419
DNAJB13	10420
UCP2	10421
UCP3	10422
C2CD3	10423
PPME1	10424
P4HA3	10425
PGM2L1	10426
KCNE3	10427
LIPT2	10428
POLD3	10429
CHRDL2	10430
RNF169	10431
XRRA1	10432
SPCS2	10433
NEU3	10434
OR2AT4	10435
SLCO2B1	10436
TPBGL	10437
ARRB1	10438
RPS3	10439
KLHL35	10440
GDPD5	10441
SERPINH1	10442
MAP6	10443
MOGAT2	10444
DGAT2	10445
UVRAG	10446
WNT11	10447
THAP12	10448
GVQW3	10449
EMSY	10450
LRRC32	10451
TSKU	10452
ACER3	10453
B3GNT6	10454
CAPN5	10455
OMP	10456
MYO7A	10457
GDPD4	10458
PAK1	10459
CLNS1A	10460
AQP11	10461
RSF1	10462
AAMDC	10463
INTS4	10464
KCTD14	10465
THRSP	10466
NDUFC2	10467
ALG8	10468
KCTD21	10469
USP35	10470
GAB2	10471
NARS2	10472
TENM4	10473
FAM181B	10474
PRCP	10475
DDIAS	10476
RAB30	10477
PCF11	10478
ANKRD42	10479
CCDC90B	10480
DLG2	10481
TMEM126B	10482
TMEM126A	10483
CREBZF	10484
CCDC89	10485
SYTL2	10486
CCDC83	10487
PICALM	10488
EED	10489
HIKESHI	10490
CCDC81	10491
ME3	10492
PRSS23	10493
FZD4	10494
TMEM135	10495
RAB38	10496
CTSC	10497
GRM5	10498
TYR	10499
NOX4	10500
TRIM77	10501
TRIM49	10502
TRIM64B	10503
TRIM49D1	10504
TRIM49D2	10505
TRIM64	10506
TRIM49C	10507
UBTFL1	10508
NAALAD2	10509
CHORDC1	10510
FAT3	10511
MTNR1B	10512
SLC36A4	10513
DEUP1	10514
SMCO4	10515
CEP295	10516
TAF1D	10517
C11orf54	10518
MED17	10519
VSTM5	10520
HEPHL1	10521
PANX1	10522
IZUMO1R	10523
GPR83	10524
MRE11	10525
ANKRD49	10526
C11orf97	10527
FUT4	10528
PIWIL4	10529
AMOTL1	10530
CWC15	10531
KDM4D	10532
KDM4E	10533
SRSF8	10534
ENDOD1	10535
SESN3	10536
FAM76B	10537
CEP57	10538
MTMR2	10539
MAML2	10540
CCDC82	10541
JRKL	10542
CNTN5	10543
ARHGAP42	10544
PGR	10545
TRPC6	10546
ANGPTL5	10547
CEP126	10548
CFAP300	10549
YAP1	10550
BIRC3	10551
BIRC2	10552
TMEM123	10553
MMP7	10554
MMP20	10555
MMP27	10556
MMP8	10557
MMP10	10558
MMP1	10559
MMP3	10560
MMP12	10561
MMP13	10562
DCUN1D5	10563
DYNC2H1	10564
PDGFD	10565
DDI1	10566
CASP4	10567
CASP5	10568
CASP1	10569
CARD16	10570
CARD17	10571
CARD18	10572
GRIA4	10573
MSANTD4	10574
KBTBD3	10575
AASDHPPT	10576
GUCY1A2	10577
CWF19L2	10578
ALKBH8	10579
ELMOD1	10580
SLN	10581
SLC35F2	10582
RAB39A	10583
CUL5	10584
ACAT1	10585
NPAT	10586
ATM	10587
C11orf65	10588
POGLUT3	10589
EXPH5	10590
DDX10	10591
C11orf87	10592
RDX	10593
ZC3H12C	10594
FDX1	10595
ARHGAP20	10596
C11orf53	10597
COLCA2	10598
POU2AF1	10599
BTG4	10600
LAYN	10601
SIK2	10602
PPP2R1B	10603
ALG9	10604
FDXACB1	10605
C11orf1	10606
CRYAB	10607
HSPB2	10608
C11orf52	10609
DIXDC1	10610
DLAT	10611
PIH1D2	10612
NKAPD1	10613
TIMM8B	10614
SDHD	10615
IL18	10616
TEX12	10617
BCO2	10618
PTS	10619
PLET1	10620
NCAM1	10621
TTC12	10622
ANKK1	10623
DRD2	10624
TMPRSS5	10625
ZW10	10626
CLDN25	10627
USP28	10628
HTR3B	10629
HTR3A	10630
ZBTB16	10631
NNMT	10632
C11orf71	10633
RBM7	10634
REXO2	10635
NXPE1	10636
NXPE4	10637
NXPE2	10638
CADM1	10639
BUD13	10640
ZPR1	10641
APOA5	10642
APOA4	10643
APOC3	10644
APOA1	10645
SIK3	10646
PAFAH1B2	10647
SIDT2	10648
TAGLN	10649
PCSK7	10650
RNF214	10651
BACE1	10652
CEP164	10653
DSCAML1	10654
FXYD2	10655
FXYD6	10656
TMPRSS13	10657
IL10RA	10658
SMIM35	10659
TMPRSS4	10660
SCN4B	10661
SCN2B	10662
JAML	10663
MPZL3	10664
MPZL2	10665
CD3E	10666
CD3D	10667
CD3G	10668
UBE4A	10669
ATP5MG	10670
KMT2A	10671
TTC36	10672
TMEM25	10673
IFT46	10674
ARCN1	10675
PHLDB1	10676
TREH	10677
DDX6	10678
CXCR5	10679
BCL9L	10680
UPK2	10681
FOXR1	10682
RPS25	10683
TRAPPC4	10684
SLC37A4	10685
HYOU1	10686
VPS11	10687
HMBS	10688
DPAGT1	10689
C2CD2L	10690
HINFP	10691
ABCG4	10692
NLRX1	10693
PDZD3	10694
CCDC153	10695
CBL	10696
MCAM	10697
RNF26	10698
C1QTNF5	10699
MFRP	10700
USP2	10701
THY1	10702
NECTIN1	10703
TRIM29	10704
OAF	10705
POU2F3	10706
TLCD5	10707
ARHGEF12	10708
GRIK4	10709
TBCEL	10710
TECTA	10711
SC5D	10712
SORL1	10713
BLID	10714
UBASH3B	10715
CRTAM	10716
JHY	10717
BSX	10718
HSPA8	10719
CLMP	10720
GRAMD1B	10721
SCN3B	10722
ZNF202	10723
OR6X1	10724
OR6M1	10725
TMEM225	10726
OR8D4	10727
OR4D5	10728
OR6T1	10729
OR10S1	10730
OR10G6	10731
OR10G4	10732
OR10G9	10733
OR10G8	10734
OR10G7	10735
VWA5A	10736
OR10D3	10737
OR8G1	10738
OR8G5	10739
OR8D1	10740
OR8D2	10741
OR8B2	10742
OR8B3	10743
OR8B4	10744
OR8B8	10745
OR8B12	10746
OR8A1	10747
PANX3	10748
TBRG1	10749
SIAE	10750
SPA17	10751
NRGN	10752
VSIG2	10753
ESAM	10754
MSANTD2	10755
ROBO3	10756
ROBO4	10757
HEPACAM	10758
HEPN1	10759
CCDC15	10760
SLC37A2	10761
TMEM218	10762
PKNOX2	10763
FEZ1	10764
EI24	10765
STT3A	10766
CHEK1	10767
ACRV1	10768
PATE1	10769
PATE2	10770
PATE3	10771
PATE4	10772
HYLS1	10773
PUS3	10774
DDX25	10775
VSIG10L2	10776
CDON	10777
RPUSD4	10778
FAM118B	10779
SRPRA	10780
FOXRED1	10781
TIRAP	10782
DCPS	10783
ST3GAL4	10784
KIRREL3	10785
ETS1	10786
FLI1	10787
KCNJ1	10788
KCNJ5	10789
TP53AIP1	10790
ARHGAP32	10791
BARX2	10792
TMEM45B	10793
NFRKB	10794
PRDM10	10795
APLP2	10796
ST14	10797
ZBTB44	10798
ADAMTS8	10799
ADAMTS15	10800
SNX19	10801
NTM	10802
OPCML	10803
SPATA19	10804
IGSF9B	10805
JAM3	10806
NCAPD3	10807
VPS26B	10808
THYN1	10809
ACAD8	10810
GLB1L3	10811
GLB1L2	10812
B3GAT1	10813
IQSEC3	10814
SLC6A12	10815
SLC6A13	10816
KDM5A	10817
CCDC77	10818
B4GALNT3	10819
NINJ2	10820
WNK1	10821
RAD52	10822
ERC1	10823
WNT5B	10824
FBXL14	10825
ADIPOR2	10826
CACNA2D4	10827
LRTM2	10828
DCP1B	10829
CACNA1C	10830
FKBP4	10831
ITFG2	10832
NRIP2	10833
TEX52	10834
FOXM1	10835
RHNO1	10836
TULP3	10837
TEAD4	10838
TSPAN9	10839
PRMT8	10840
CRACR2A	10841
PARP11	10842
CCND2	10843
TIGAR	10844
FGF23	10845
FGF6	10846
C12orf4	10847
RAD51AP1	10848
DYRK4	10849
AKAP3	10850
NDUFA9	10851
GALNT8	10852
KCNA6	10853
KCNA1	10854
KCNA5	10855
NTF3	10856
ANO2	10857
VWF	10858
CD9	10859
PLEKHG6	10860
TNFRSF1A	10861
SCNN1A	10862
LTBR	10863
CD27	10864
TAPBPL	10865
VAMP1	10866
MRPL51	10867
NCAPD2	10868
GAPDH	10869
IFFO1	10870
NOP2	10871
CHD4	10872
LPAR5	10873
ACRBP	10874
ING4	10875
ZNF384	10876
PIANP	10877
COPS7A	10878
MLF2	10879
PTMS	10880
LAG3	10881
CD4	10882
GPR162	10883
P3H3	10884
GNB3	10885
CDCA3	10886
USP5	10887
TPI1	10888
SPSB2	10889
LRRC23	10890
ENO2	10891
ATN1	10892
C12orf57	10893
PTPN6	10894
PHB2	10895
EMG1	10896
LPCAT3	10897
C1S	10898
C1R	10899
C1RL	10900
RBP5	10901
CLSTN3	10902
PEX5	10903
ACSM4	10904
CD163L1	10905
CD163	10906
APOBEC1	10907
GDF3	10908
DPPA3	10909
CLEC4C	10910
NANOGNB	10911
NANOG	10912
SLC2A14	10913
SLC2A3	10914
FOXJ2	10915
C3AR1	10916
NECAP1	10917
CLEC4A	10918
ZNF705A	10919
FAM90A1	10920
CLEC6A	10921
CLEC4D	10922
CLEC4E	10923
AICDA	10924
MFAP5	10925
RIMKLB	10926
A2ML1	10927
PHC1	10928
M6PR	10929
KLRG1	10930
A2M	10931
PZP	10932
KLRB1	10933
CLEC2D	10934
CLECL1	10935
CD69	10936
KLRF1	10937
CLEC2B	10938
KLRF2	10939
CLEC2A	10940
CLEC12A	10941
CLEC1B	10942
CLEC12B	10943
CLEC9A	10944
CLEC1A	10945
CLEC7A	10946
OLR1	10947
TMEM52B	10948
GABARAPL1	10949
KLRD1	10950
KLRK1	10951
KLRC4	10952
KLRC3	10953
KLRC2	10954
KLRC1	10955
EIF2S3B	10956
MAGOHB	10957
STYK1	10958
YBX3	10959
TAS2R7	10960
TAS2R8	10961
TAS2R9	10962
PRH1	10963
TAS2R10	10964
PRR4	10965
TAS2R13	10966
PRH2	10967
TAS2R14	10968
TAS2R50	10969
TAS2R20	10970
TAS2R19	10971
TAS2R31	10972
TAS2R46	10973
TAS2R43	10974
TAS2R30	10975
SMIM10L1	10976
TAS2R42	10977
PRB3	10978
PRB4	10979
PRB1	10980
PRB2	10981
ETV6	10982
BCL2L14	10983
LRP6	10984
MANSC1	10985
BORCS5	10986
DUSP16	10987
CREBL2	10988
GPR19	10989
CDKN1B	10990
APOLD1	10991
DDX47	10992
GPRC5A	10993
GPRC5D	10994
HEBP1	10995
FAM234B	10996
GSG1	10997
EMP1	10998
GRIN2B	10999
ATF7IP	11000
PLBD1	11001
GUCY2C	11002
WBP11	11003
C12orf60	11004
SMCO3	11005
ART4	11006
MGP	11007
ERP27	11008
ARHGDIB	11009
PDE6H	11010
RERG	11011
PTPRO	11012
EPS8	11013
STRAP	11014
DERA	11015
SLC15A5	11016
MGST1	11017
LMO3	11018
RERGL	11019
PIK3C2G	11020
PLCZ1	11021
CAPZA3	11022
PLEKHA5	11023
AEBP2	11024
PDE3A	11025
SLCO1C1	11026
SLCO1B3	11027
SLCO1B7	11028
SLCO1B1	11029
SLCO1A2	11030
IAPP	11031
PYROXD1	11032
RECQL	11033
GOLT1B	11034
SPX	11035
GYS2	11036
LDHB	11037
KCNJ8	11038
ABCC9	11039
CMAS	11040
ST8SIA1	11041
C2CD5	11042
ETNK1	11043
SOX5	11044
BCAT1	11045
ETFRF1	11046
KRAS	11047
LMNTD1	11048
RASSF8	11049
BHLHE41	11050
SSPN	11051
ITPR2	11052
INTS13	11053
FGFR1OP2	11054
TM7SF3	11055
MED21	11056
C12orf71	11057
STK38L	11058
ARNTL2	11059
SMCO2	11060
PPFIBP1	11061
REP15	11062
MRPS35	11063
MANSC4	11064
KLHL42	11065
PTHLH	11066
CCDC91	11067
FAR2	11068
ERGIC2	11069
OVCH1	11070
TMTC1	11071
IPO8	11072
CAPRIN2	11073
TSPAN11	11074
DDX11	11075
SINHCAF	11076
DENND5B	11077
ETFBKMT	11078
AMN1	11079
RESF1	11080
BICD1	11081
FGD4	11082
DNM1L	11083
YARS2	11084
PKP2	11085
SYT10	11086
ALG10	11087
ALG10B	11088
CPNE8	11089
KIF21A	11090
ABCD2	11091
C12orf40	11092
SLC2A13	11093
LRRK2	11094
MUC19	11095
CNTN1	11096
PDZRN4	11097
GXYLT1	11098
YAF2	11099
PPHLN1	11100
ZCRB1	11101
PRICKLE1	11102
ADAMTS20	11103
PUS7L	11104
IRAK4	11105
TWF1	11106
TMEM117	11107
NELL2	11108
DBX2	11109
ANO6	11110
ARID2	11111
SCAF11	11112
SLC38A1	11113
SLC38A2	11114
SLC38A4	11115
AMIGO2	11116
PCED1B	11117
RPAP3	11118
ENDOU	11119
RAPGEF3	11120
SLC48A1	11121
HDAC7	11122
VDR	11123
TMEM106C	11124
COL2A1	11125
SENP1	11126
PFKM	11127
ASB8	11128
CCDC184	11129
OR10AD1	11130
ZNF641	11131
ANP32D	11132
C12orf54	11133
OR8S1	11134
LALBA	11135
KANSL2	11136
CCNT1	11137
TEX49	11138
ADCY6	11139
CACNB3	11140
DDX23	11141
RND1	11142
CCDC65	11143
FKBP11	11144
ARF3	11145
WNT10B	11146
WNT1	11147
DDN	11148
PRKAG1	11149
KMT2D	11150
RHEBL1	11151
DHH	11152
LMBR1L	11153
TUBA1B	11154
TUBA1A	11155
TUBA1C	11156
PRPH	11157
TROAP	11158
C1QL4	11159
DNAJC22	11160
SPATS2	11161
KCNH3	11162
MCRS1	11163
PRPF40B	11164
FAM186B	11165
FMNL3	11166
TMBIM6	11167
NCKAP5L	11168
BCDIN3D	11169
FAIM2	11170
AQP2	11171
AQP5	11172
AQP6	11173
RACGAP1	11174
ASIC1	11175
SMARCD1	11176
GPD1	11177
COX14	11178
CERS5	11179
LIMA1	11180
FAM186A	11181
LARP4	11182
DIP2B	11183
ATF1	11184
TMPRSS12	11185
METTL7A	11186
HIGD1C	11187
SLC11A2	11188
LETMD1	11189
CSRNP2	11190
TFCP2	11191
POU6F1	11192
DAZAP2	11193
SMAGP	11194
BIN2	11195
CELA1	11196
GALNT6	11197
SLC4A8	11198
SCN8A	11199
FIGNL2	11200
ANKRD33	11201
ACVRL1	11202
ACVR1B	11203
NR4A1	11204
ATG101	11205
SMIM41	11206
KRT80	11207
KRT7	11208
KRT86	11209
KRT81	11210
KRT83	11211
KRT85	11212
KRT84	11213
KRT82	11214
KRT75	11215
KRT6B	11216
KRT6C	11217
KRT6A	11218
KRT5	11219
KRT71	11220
KRT74	11221
KRT72	11222
KRT73	11223
KRT2	11224
KRT1	11225
KRT77	11226
KRT76	11227
KRT3	11228
KRT4	11229
KRT79	11230
KRT78	11231
KRT8	11232
KRT18	11233
EIF4B	11234
TNS2	11235
SPRYD3	11236
IGFBP6	11237
SOAT2	11238
CSAD	11239
ZNF740	11240
ITGB7	11241
RARG	11242
MFSD5	11243
ESPL1	11244
PFDN5	11245
AAAS	11246
SP7	11247
SP1	11248
AMHR2	11249
PRR13	11250
PCBP2	11251
MAP3K12	11252
TARBP2	11253
NPFF	11254
ATF7	11255
ATP5MC2	11256
CALCOCO1	11257
HOXC13	11258
HOXC12	11259
HOXC11	11260
HOXC10	11261
HOXC6	11262
HOXC9	11263
HOXC8	11264
HOXC4	11265
HOXC5	11266
SMUG1	11267
CBX5	11268
HNRNPA1	11269
NFE2	11270
COPZ1	11271
GPR84	11272
ZNF385A	11273
ITGA5	11274
GTSF1	11275
NCKAP1L	11276
PDE1B	11277
PPP1R1A	11278
LACRT	11279
DCD	11280
MUCL1	11281
TESPA1	11282
NEUROD4	11283
OR9K2	11284
OR10A7	11285
OR6C74	11286
OR6C6	11287
OR6C1	11288
OR6C3	11289
OR6C75	11290
OR6C65	11291
OR6C76	11292
OR6C2	11293
OR6C70	11294
OR6C68	11295
OR6C4	11296
OR2AP1	11297
OR10P1	11298
METTL7B	11299
ITGA7	11300
BLOC1S1	11301
RDH5	11302
CD63	11303
GDF11	11304
SARNP	11305
ORMDL2	11306
DNAJC14	11307
MMP19	11308
PYM1	11309
DGKA	11310
PMEL	11311
CDK2	11312
RAB5B	11313
SUOX	11314
IKZF4	11315
RPS26	11316
ERBB3	11317
PA2G4	11318
RPL41	11319
ESYT1	11320
ZC3H10	11321
MYL6B	11322
MYL6	11323
SMARCC2	11324
RNF41	11325
NABP2	11326
SLC39A5	11327
ANKRD52	11328
COQ10A	11329
CS	11330
CNPY2	11331
PAN2	11332
IL23A	11333
STAT2	11334
APOF	11335
TIMELESS	11336
MIP	11337
SPRYD4	11338
GLS2	11339
RBMS2	11340
BAZ2A	11341
ATP5F1B	11342
PTGES3	11343
NACA	11344
PRIM1	11345
HSD17B6	11346
SDR9C7	11347
RDH16	11348
GPR182	11349
ZBTB39	11350
TAC3	11351
MYO1A	11352
NEMP1	11353
NAB2	11354
STAT6	11355
LRP1	11356
NXPH4	11357
SHMT2	11358
NDUFA4L2	11359
STAC3	11360
R3HDM2	11361
INHBC	11362
INHBE	11363
GLI1	11364
ARHGAP9	11365
DDIT3	11366
MBD6	11367
DCTN2	11368
KIF5A	11369
PIP4K2C	11370
DTX3	11371
ARHGEF25	11372
SLC26A10	11373
B4GALNT1	11374
OS9	11375
AGAP2	11376
TSPAN31	11377
CDK4	11378
CYP27B1	11379
METTL1	11380
EEF1AKMT3	11381
TSFM	11382
AVIL	11383
CTDSP2	11384
ATP23	11385
LRIG3	11386
SLC16A7	11387
TAFA2	11388
USP15	11389
MON2	11390
PPM1H	11391
AVPR1A	11392
DPY19L2	11393
RXYLT1	11394
SRGAP1	11395
C12orf56	11396
XPOT	11397
TBK1	11398
RASSF3	11399
GNS	11400
TBC1D30	11401
WIF1	11402
LEMD3	11403
MSRB3	11404
HMGA2	11405
LLPH	11406
TMBIM4	11407
IRAK3	11408
HELB	11409
GRIP1	11410
CAND1	11411
DYRK2	11412
IFNG	11413
IL26	11414
IL22	11415
MDM1	11416
RAP1B	11417
NUP107	11418
SLC35E3	11419
MDM2	11420
CPM	11421
CPSF6	11422
LYZ	11423
YEATS4	11424
FRS2	11425
CCT2	11426
LRRC10	11427
BEST3	11428
RAB3IP	11429
MYRFL	11430
CNOT2	11431
KCNMB4	11432
PTPRB	11433
PTPRR	11434
TSPAN8	11435
LGR5	11436
ZFC3H1	11437
THAP2	11438
TMEM19	11439
RAB21	11440
TBC1D15	11441
TPH2	11442
TRHDE	11443
ATXN7L3B	11444
KCNC2	11445
CAPS2	11446
GLIPR1L1	11447
GLIPR1L2	11448
GLIPR1	11449
KRR1	11450
PHLDA1	11451
NAP1L1	11452
BBS10	11453
OSBPL8	11454
ZDHHC17	11455
CSRP2	11456
E2F7	11457
NAV3	11458
SYT1	11459
PAWR	11460
PPP1R12A	11461
OTOGL	11462
PTPRQ	11463
MYF6	11464
MYF5	11465
LIN7A	11466
ACSS3	11467
PPFIA2	11468
CCDC59	11469
METTL25	11470
TMTC2	11471
SLC6A15	11472
TSPAN19	11473
LRRIQ1	11474
ALX1	11475
RASSF9	11476
NTS	11477
MGAT4C	11478
C12orf50	11479
C12orf29	11480
CEP290	11481
TMTC3	11482
KITLG	11483
DUSP6	11484
POC1B	11485
GALNT4	11486
ATP2B1	11487
CCER1	11488
EPYC	11489
KERA	11490
LUM	11491
DCN	11492
BTG1	11493
EEA1	11494
NUDT4	11495
UBE2N	11496
MRPL42	11497
SOCS2	11498
CRADD	11499
PLXNC1	11500
CEP83	11501
TMCC3	11502
NDUFA12	11503
NR2C1	11504
FGD6	11505
VEZT	11506
METAP2	11507
USP44	11508
NTN4	11509
SNRPF	11510
CCDC38	11511
AMDHD1	11512
HAL	11513
LTA4H	11514
ELK3	11515
CDK17	11516
CFAP54	11517
NEDD1	11518
TMPO	11519
SLC25A3	11520
IKBIP	11521
APAF1	11522
ANKS1B	11523
UHRF1BP1L	11524
ACTR6	11525
DEPDC4	11526
SCYL2	11527
SLC17A8	11528
NR1H4	11529
GAS2L3	11530
ANO4	11531
SLC5A8	11532
UTP20	11533
ARL1	11534
SPIC	11535
MYBPC1	11536
CHPT1	11537
SYCP3	11538
GNPTAB	11539
DRAM1	11540
WASHC3	11541
NUP37	11542
PARPBP	11543
PMCH	11544
IGF1	11545
PAH	11546
ASCL1	11547
C12orf42	11548
STAB2	11549
NT5DC3	11550
HSP90B1	11551
C12orf73	11552
TDG	11553
GLT8D2	11554
HCFC2	11555
NFYB	11556
TXNRD1	11557
EID3	11558
CHST11	11559
SLC41A2	11560
ALDH1L2	11561
WASHC4	11562
APPL2	11563
C12orf75	11564
NUAK1	11565
CKAP4	11566
TCP11L2	11567
POLR3B	11568
RFX4	11569
RIC8B	11570
TMEM263	11571
MTERF2	11572
CRY1	11573
BTBD11	11574
PWP1	11575
PRDM4	11576
ASCL4	11577
WSCD2	11578
CMKLR1	11579
FICD	11580
SART3	11581
ISCU	11582
TMEM119	11583
SELPLG	11584
CORO1C	11585
SSH1	11586
DAO	11587
SVOP	11588
USP30	11589
ALKBH2	11590
UNG	11591
ACACB	11592
FOXN4	11593
MYO1H	11594
KCTD10	11595
UBE3B	11596
MMAB	11597
MVK	11598
FAM222A	11599
TRPV4	11600
GLTP	11601
TCHP	11602
GIT2	11603
ANKRD13A	11604
C12orf76	11605
IFT81	11606
ATP2A2	11607
ANAPC7	11608
ARPC3	11609
GPN3	11610
FAM216A	11611
VPS29	11612
RAD9B	11613
PPTC7	11614
TCTN1	11615
HVCN1	11616
PPP1CC	11617
CCDC63	11618
MYL2	11619
CUX2	11620
PHETA1	11621
SH2B3	11622
ATXN2	11623
BRAP	11624
ACAD10	11625
ALDH2	11626
MAPKAPK5	11627
TMEM116	11628
ERP29	11629
NAA25	11630
TRAFD1	11631
HECTD4	11632
RPL6	11633
PTPN11	11634
RPH3A	11635
OAS1	11636
OAS3	11637
OAS2	11638
DTX1	11639
RASAL1	11640
CFAP73	11641
DDX54	11642
RITA1	11643
IQCD	11644
TPCN1	11645
SLC8B1	11646
PLBD2	11647
SDS	11648
SDSL	11649
LHX5	11650
RBM19	11651
TBX5	11652
TBX3	11653
MED13L	11654
MAP1LC3B2	11655
RNFT2	11656
HRK	11657
FBXW8	11658
TESC	11659
FBXO21	11660
NOS1	11661
KSR2	11662
RFC5	11663
WSB2	11664
VSIG10	11665
PEBP1	11666
TAOK3	11667
SUDS3	11668
SRRM4	11669
HSPB8	11670
CCDC60	11671
TMEM233	11672
PRKAB1	11673
CIT	11674
BICDL1	11675
RAB35	11676
GCN1	11677
RPLP0	11678
PXN	11679
SIRT4	11680
PLA2G1B	11681
MSI1	11682
COX6A1	11683
TRIAP1	11684
GATC	11685
SRSF9	11686
DYNLL1	11687
COQ5	11688
RNF10	11689
POP5	11690
CABP1	11691
MLEC	11692
UNC119B	11693
ACADS	11694
SPPL3	11695
HNF1A	11696
C12orf43	11697
OASL	11698
P2RX7	11699
P2RX4	11700
CAMKK2	11701
ANAPC5	11702
RNF34	11703
KDM2B	11704
ORAI1	11705
MORN3	11706
TMEM120B	11707
RHOF	11708
